1300 
4.552759 -0.987286
4.562425 -0.988776
4.572091 -0.990174
4.581757 -0.991480
4.591423 -0.992693
4.601089 -0.993813
4.610755 -0.994840
4.620422 -0.995774
4.630088 -0.996615
4.639754 -0.997363
4.649420 -0.998018
4.659086 -0.998580
4.668753 -0.999048
4.678419 -0.999423
4.688085 -0.999705
4.697751 -0.999893
4.707417 -0.999988
4.717083 -0.999989
4.726749 -0.999897
4.736415 -0.999711
4.746082 -0.999432
4.755748 -0.999060
4.765414 -0.998595
4.775080 -0.998036
4.784746 -0.997383
4.794413 -0.996638
4.804079 -0.995799
4.813745 -0.994868
4.823411 -0.993843
4.833077 -0.992726
4.842743 -0.991516
4.852409 -0.990213
4.862075 -0.988818
4.871742 -0.987330
4.881408 -0.985750
4.891074 -0.984078
4.900740 -0.982314
4.910406 -0.980459
4.920073 -0.978511
4.929739 -0.976472
4.939405 -0.974342
4.949071 -0.972121
4.958737 -0.969809
4.968403 -0.967407
4.978069 -0.964914
4.987736 -0.962331
4.997402 -0.959658
5.007068 -0.956895
5.016734 -0.954043
5.026400 -0.951102
5.036067 -0.948072
5.045732 -0.944954
5.055398 -0.941747
5.065065 -0.938452
5.074731 -0.935069
5.084397 -0.931599
5.094063 -0.928042
5.103729 -0.924399
5.113396 -0.920669
5.123062 -0.916852
5.132728 -0.912951
5.142394 -0.908964
5.152060 -0.904892
5.161726 -0.900735
5.171392 -0.896494
5.181058 -0.892170
5.190725 -0.887762
5.200391 -0.883271
5.210057 -0.878698
5.219723 -0.874043
5.229389 -0.869306
5.239056 -0.864487
5.248722 -0.859588
5.258388 -0.854609
5.268054 -0.849550
5.277720 -0.844411
5.287386 -0.839194
5.297052 -0.833898
5.306719 -0.828524
5.316385 -0.823073
5.326051 -0.817545
5.335717 -0.811940
5.345383 -0.806260
5.355050 -0.800504
5.364716 -0.794674
5.374382 -0.788769
5.384048 -0.782790
5.393714 -0.776739
5.403380 -0.770615
5.413046 -0.764419
5.422712 -0.758151
5.432379 -0.751813
5.442045 -0.745404
5.451711 -0.738926
5.461377 -0.732378
5.471043 -0.725762
5.480710 -0.719079
5.490376 -0.712328
5.500041 -0.705511
5.509708 -0.698628
5.519374 -0.691679
5.529040 -0.684666
5.538706 -0.677589
5.548372 -0.670448
5.558039 -0.663245
5.567705 -0.655980
5.577371 -0.648654
5.587037 -0.641267
5.596703 -0.633820
5.606369 -0.626314
5.616035 -0.618749
5.625702 -0.611127
5.635368 -0.603447
5.645034 -0.595712
5.654700 -0.587920
5.664366 -0.580074
5.674033 -0.572173
5.683699 -0.564219
5.693365 -0.556212
5.703031 -0.548153
5.712697 -0.540043
5.722363 -0.531883
5.732029 -0.523672
5.741695 -0.515413
5.751362 -0.507106
5.761028 -0.498751
5.770694 -0.490350
5.780360 -0.481903
5.790026 -0.473411
5.799693 -0.464874
5.809359 -0.456295
5.819025 -0.447672
5.828691 -0.439008
5.838357 -0.430303
5.848023 -0.421557
5.857689 -0.412773
5.867355 -0.403949
5.877022 -0.395088
5.886688 -0.386190
5.896354 -0.377256
5.906020 -0.368286
5.915686 -0.359283
5.925353 -0.350245
5.935019 -0.341175
5.944685 -0.332073
5.954351 -0.322940
5.964017 -0.313777
5.973683 -0.304584
5.983349 -0.295363
5.993016 -0.286115
6.002682 -0.276840
6.012348 -0.267538
6.022014 -0.258212
6.031680 -0.248862
6.041347 -0.239488
6.051013 -0.230093
6.060678 -0.220675
6.070345 -0.211237
6.080011 -0.201779
6.089677 -0.192303
6.099343 -0.182808
6.109009 -0.173297
6.118676 -0.163769
6.128342 -0.154226
6.138008 -0.144668
6.147674 -0.135097
6.157340 -0.125513
6.167006 -0.115918
6.176672 -0.106312
6.186338 -0.096695
6.196005 -0.087070
6.205671 -0.077437
6.215337 -0.067796
6.225003 -0.058149
6.234669 -0.048497
6.244336 -0.038840
6.254002 -0.029179
6.263668 -0.019516
6.273334 -0.009851
6.283000 -0.000185
6.292666 0.009481
6.302332 0.019146
6.311999 0.028809
6.321665 0.038470
6.331331 0.048127
6.340997 0.057780
6.350663 0.067427
6.360330 0.077068
6.369996 0.086701
6.379662 0.096327
6.389328 0.105943
6.398994 0.115550
6.408660 0.125146
6.418326 0.134730
6.427992 0.144302
6.437659 0.153860
6.447325 0.163403
6.456991 0.172932
6.466657 0.182444
6.476323 0.191939
6.485990 0.201417
6.495656 0.210875
6.505322 0.220314
6.514988 0.229732
6.524654 0.239129
6.534320 0.248503
6.543986 0.257855
6.553652 0.267182
6.563319 0.276484
6.572985 0.285760
6.582651 0.295010
6.592317 0.304232
6.601983 0.313425
6.611650 0.322590
6.621315 0.331724
6.630982 0.340827
6.640648 0.349898
6.650314 0.358937
6.659980 0.367942
6.669646 0.376913
6.679313 0.385848
6.688979 0.394748
6.698645 0.403610
6.708311 0.412435
6.717977 0.421222
6.727643 0.429969
6.737309 0.438675
6.746975 0.447341
6.756642 0.455965
6.766308 0.464547
6.775974 0.473085
6.785640 0.481578
6.795306 0.490027
6.804973 0.498430
6.814639 0.506787
6.824305 0.515096
6.833971 0.523357
6.843637 0.531569
6.853303 0.539731
6.862969 0.547843
6.872636 0.555904
6.882302 0.563913
6.891968 0.571869
6.901634 0.579772
6.911300 0.587620
6.920966 0.595414
6.930633 0.603152
6.940299 0.610834
6.949965 0.618459
6.959631 0.626025
6.969297 0.633534
6.978963 0.640983
6.988629 0.648372
6.998296 0.655701
7.007962 0.662968
7.017628 0.670174
7.027294 0.677316
7.036960 0.684396
7.046627 0.691412
7.056293 0.698363
7.065958 0.705248
7.075625 0.712068
7.085291 0.718822
7.094957 0.725508
7.104623 0.732126
7.114289 0.738676
7.123956 0.745157
7.133622 0.751568
7.143288 0.757910
7.152954 0.764180
7.162620 0.770379
7.172287 0.776506
7.181952 0.782560
7.191619 0.788541
7.201285 0.794449
7.210951 0.800282
7.220617 0.806041
7.230283 0.811724
7.239950 0.817331
7.249616 0.822863
7.259282 0.828317
7.268948 0.833693
7.278614 0.838992
7.288280 0.844213
7.297946 0.849354
7.307612 0.854417
7.317279 0.859399
7.326945 0.864301
7.336611 0.869123
7.346277 0.873863
7.355943 0.878521
7.365610 0.883098
7.375276 0.887592
7.384942 0.892003
7.394608 0.896330
7.404274 0.900574
7.413940 0.904734
7.423606 0.908809
7.433272 0.912800
7.442939 0.916705
7.452605 0.920524
7.462271 0.924257
7.471937 0.927904
7.481603 0.931465
7.491270 0.934938
7.500936 0.938324
7.510602 0.941622
7.520268 0.944832
7.529934 0.947954
7.539600 0.950988
7.549266 0.953932
7.558933 0.956788
7.568599 0.959554
7.578265 0.962230
7.587931 0.964817
7.597597 0.967313
7.607263 0.969719
7.616930 0.972034
7.626595 0.974259
7.636262 0.976393
7.645928 0.978435
7.655594 0.980386
7.665260 0.982245
7.674926 0.984012
7.684593 0.985688
7.694259 0.987271
7.703925 0.988763
7.713591 0.990161
7.723257 0.991468
7.732924 0.992681
7.742589 0.993802
7.752255 0.994830
7.761922 0.995766
7.771588 0.996608
7.781254 0.997357
7.790920 0.998012
7.800586 0.998575
7.810253 0.999044
7.819919 0.999420
7.829585 0.999702
7.839251 0.999892
7.848917 0.999987
7.858583 0.999989
7.868249 0.999898
7.877916 0.999714
7.887582 0.999436
7.897248 0.999064
7.906914 0.998599
7.916580 0.998041
7.926247 0.997390
7.935913 0.996646
7.945579 0.995808
7.955245 0.994877
7.964911 0.993854
7.974577 0.992737
7.984243 0.991528
7.993909 0.990226
8.003575 0.988832
8.013242 0.987345
8.022908 0.985766
8.032574 0.984095
8.042240 0.982332
8.051907 0.980477
8.061573 0.978530
8.071239 0.976492
8.080905 0.974363
8.090571 0.972143
8.100237 0.969832
8.109903 0.967430
8.119570 0.964938
8.129235 0.962356
8.138902 0.959684
8.148568 0.956922
8.158234 0.954071
8.167900 0.951131
8.177567 0.948102
8.187233 0.944984
8.196898 0.941778
8.206565 0.938484
8.216231 0.935102
8.225897 0.931633
8.235563 0.928077
8.245230 0.924434
8.254895 0.920705
8.264562 0.916889
8.274228 0.912988
8.283895 0.909002
8.293560 0.904931
8.303226 0.900775
8.312893 0.896535
8.322558 0.892212
8.332225 0.887805
8.341891 0.883315
8.351557 0.878742
8.361223 0.874088
8.370890 0.869351
8.380556 0.864534
8.390222 0.859636
8.399888 0.854657
8.409554 0.849599
8.419220 0.844461
8.428886 0.839244
8.438553 0.833949
8.448218 0.828576
8.457885 0.823125
8.467551 0.817598
8.477218 0.811994
8.486883 0.806315
8.496550 0.800560
8.506216 0.794730
8.515882 0.788826
8.525548 0.782848
8.535214 0.776797
8.544880 0.770674
8.554546 0.764478
8.564213 0.758211
8.573878 0.751874
8.583545 0.745466
8.593211 0.738988
8.602878 0.732441
8.612543 0.725826
8.622210 0.719143
8.631876 0.712393
8.641541 0.705576
8.651208 0.698694
8.660874 0.691746
8.670540 0.684733
8.680206 0.677657
8.689873 0.670517
8.699539 0.663314
8.709205 0.656050
8.718871 0.648724
8.728538 0.641338
8.738203 0.633892
8.747869 0.626386
8.757536 0.618822
8.767201 0.611200
8.776868 0.603521
8.786534 0.595786
8.796201 0.587995
8.805866 0.580149
8.815533 0.572249
8.825199 0.564295
8.834865 0.556289
8.844531 0.548230
8.854198 0.540121
8.863863 0.531961
8.873529 0.523751
8.883196 0.515492
8.892861 0.507186
8.902528 0.498831
8.912194 0.490431
8.921861 0.481984
8.931526 0.473492
8.941193 0.464956
8.950859 0.456377
8.960525 0.447755
8.970191 0.439091
8.979857 0.430386
8.989523 0.421641
8.999189 0.412857
9.008856 0.404034
9.018522 0.395173
9.028188 0.386275
9.037854 0.377341
9.047521 0.368372
9.057186 0.359369
9.066853 0.350332
9.076519 0.341262
9.086185 0.332160
9.095851 0.323028
9.105517 0.313865
9.115184 0.304673
9.124849 0.295452
9.134516 0.286204
9.144182 0.276929
9.153848 0.267628
9.163514 0.258302
9.173181 0.248952
9.182846 0.239578
9.192513 0.230183
9.202179 0.220765
9.211844 0.211328
9.221511 0.201870
9.231177 0.192394
9.240844 0.182899
9.250509 0.173388
9.260176 0.163860
9.269842 0.154317
9.279508 0.144760
9.289174 0.135189
9.298841 0.125605
9.308506 0.116010
9.318172 0.106404
9.327839 0.096787
9.337505 0.087162
9.347171 0.077529
9.356837 0.067888
9.366504 0.058242
9.376169 0.048589
9.385836 0.038932
9.395502 0.029272
9.405168 0.019609
9.414834 0.009944
9.424500 0.000278
9.434167 -0.009388
9.443832 -0.019054
9.453499 -0.028717
9.463165 -0.038378
9.472831 -0.048035
9.482497 -0.057687
9.492164 -0.067334
9.501829 -0.076975
9.511496 -0.086609
9.521162 -0.096235
9.530828 -0.105851
9.540494 -0.115458
9.550160 -0.125054
9.559827 -0.134638
9.569492 -0.144210
9.579159 -0.153768
9.588825 -0.163312
9.598491 -0.172841
9.608157 -0.182353
9.617824 -0.191849
9.627489 -0.201326
9.637156 -0.210785
9.646822 -0.220224
9.656488 -0.229642
9.666154 -0.239039
9.675820 -0.248414
9.685487 -0.257765
9.695152 -0.267092
9.704819 -0.276395
9.714485 -0.285671
9.724151 -0.294921
9.733817 -0.304144
9.743484 -0.313337
9.753150 -0.322502
9.762815 -0.331637
9.772482 -0.340740
9.782148 -0.349812
9.791814 -0.358851
9.801480 -0.367856
9.811147 -0.376827
9.820812 -0.385763
9.830479 -0.394663
9.840145 -0.403526
9.849812 -0.412351
9.859477 -0.421138
9.869143 -0.429885
9.878810 -0.438592
9.888475 -0.447258
9.898142 -0.455883
9.907808 -0.464465
9.917474 -0.473003
9.927140 -0.481497
9.936807 -0.489947
9.946472 -0.498350
9.956139 -0.506707
9.965805 -0.515017
9.975471 -0.523278
9.985137 -0.531491
9.994803 -0.539653
10.004470 -0.547766
10.014135 -0.555827
10.023802 -0.563837
10.033468 -0.571793
10.043134 -0.579697
10.052800 -0.587546
10.062467 -0.595340
10.072133 -0.603078
10.081799 -0.610761
10.091465 -0.618386
10.101131 -0.625953
10.110797 -0.633462
10.120463 -0.640912
10.130130 -0.648302
10.139795 -0.655631
10.149462 -0.662899
10.159128 -0.670105
10.168795 -0.677248
10.178460 -0.684328
10.188127 -0.691345
10.197793 -0.698296
10.207458 -0.705183
10.217125 -0.712003
10.226791 -0.718757
10.236457 -0.725444
10.246123 -0.732063
10.255790 -0.738614
10.265455 -0.745095
10.275122 -0.751507
10.284788 -0.757849
10.294455 -0.764120
10.304120 -0.770320
10.313787 -0.776447
10.323453 -0.782502
10.333118 -0.788484
10.342785 -0.794393
10.352451 -0.800227
10.362117 -0.805986
10.371783 -0.811670
10.381450 -0.817278
10.391116 -0.822810
10.400782 -0.828265
10.410448 -0.833642
10.420115 -0.838942
10.429780 -0.844163
10.439446 -0.849306
10.449113 -0.854369
10.458778 -0.859352
10.468445 -0.864255
10.478111 -0.869077
10.487778 -0.873818
10.497443 -0.878477
10.507110 -0.883054
10.516776 -0.887549
10.526442 -0.891961
10.536108 -0.896289
10.545774 -0.900534
10.555440 -0.904695
10.565106 -0.908771
10.574773 -0.912762
10.584439 -0.916668
10.594105 -0.920488
10.603771 -0.924222
10.613438 -0.927870
10.623103 -0.931431
10.632770 -0.934905
10.642436 -0.938292
10.652102 -0.941591
10.661768 -0.944802
10.671434 -0.947925
10.681100 -0.950959
10.690766 -0.953905
10.700433 -0.956761
10.710099 -0.959528
10.719765 -0.962205
10.729431 -0.964792
10.739098 -0.967290
10.748763 -0.969697
10.758430 -0.972013
10.768096 -0.974238
10.777761 -0.976373
10.787428 -0.978416
10.797094 -0.980367
10.806761 -0.982228
10.816426 -0.983996
10.826093 -0.985672
10.835759 -0.987257
10.845425 -0.988749
10.855091 -0.990148
10.864758 -0.991456
10.874423 -0.992670
10.884089 -0.993792
10.893756 -0.994821
10.903422 -0.995757
10.913088 -0.996600
10.922754 -0.997350
10.932421 -0.998006
10.942086 -0.998570
10.951753 -0.999040
10.961419 -0.999417
10.971085 -0.999700
10.980751 -0.999890
10.990417 -0.999987
11.000083 -0.999990
11.009749 -0.999900
11.019416 -0.999716
11.029082 -0.999439
11.038748 -0.999068
11.048414 -0.998604
11.058081 -0.998047
11.067746 -0.997397
11.077413 -0.996653
11.087079 -0.995816
11.096745 -0.994887
11.106411 -0.993864
11.116077 -0.992748
11.125744 -0.991540
11.135409 -0.990239
11.145076 -0.988845
11.154742 -0.987360
11.164408 -0.985781
11.174074 -0.984111
11.183741 -0.982349
11.193406 -0.980495
11.203073 -0.978549
11.212739 -0.976512
11.222405 -0.974384
11.232071 -0.972165
11.241737 -0.969855
11.251404 -0.967454
11.261069 -0.964963
11.270736 -0.962381
11.280402 -0.959710
11.290068 -0.956949
11.299734 -0.954099
11.309401 -0.951159
11.319066 -0.948131
11.328732 -0.945014
11.338399 -0.941809
11.348065 -0.938516
11.357731 -0.935135
11.367397 -0.931667
11.377064 -0.928111
11.386729 -0.924469
11.396396 -0.920741
11.406062 -0.916926
11.415728 -0.913026
11.425394 -0.909041
11.435061 -0.904970
11.444727 -0.900816
11.454392 -0.896576
11.464059 -0.892254
11.473725 -0.887847
11.483391 -0.883358
11.493057 -0.878787
11.502724 -0.874133
11.512389 -0.869397
11.522056 -0.864580
11.531722 -0.859683
11.541389 -0.854705
11.551054 -0.849647
11.560720 -0.844510
11.570387 -0.839294
11.580052 -0.834000
11.589719 -0.828628
11.599385 -0.823178
11.609051 -0.817651
11.618717 -0.812048
11.628384 -0.806369
11.638050 -0.800615
11.647716 -0.794786
11.657382 -0.788883
11.667048 -0.782906
11.676714 -0.776855
11.686380 -0.770733
11.696047 -0.764538
11.705712 -0.758272
11.715379 -0.751935
11.725045 -0.745527
11.734711 -0.739050
11.744377 -0.732504
11.754044 -0.725890
11.763710 -0.719207
11.773376 -0.712458
11.783042 -0.705642
11.792708 -0.698760
11.802374 -0.691813
11.812040 -0.684801
11.821707 -0.677725
11.831372 -0.670586
11.841039 -0.663384
11.850705 -0.656120
11.860372 -0.648795
11.870037 -0.641409
11.879704 -0.633963
11.889370 -0.626458
11.899035 -0.618895
11.908702 -0.611273
11.918368 -0.603595
11.928034 -0.595860
11.937700 -0.588070
11.947367 -0.580224
11.957033 -0.572325
11.966699 -0.564372
11.976365 -0.556366
11.986032 -0.548308
11.995697 -0.540199
12.005363 -0.532039
12.015030 -0.523830
12.024695 -0.515572
12.034362 -0.507265
12.044028 -0.498912
12.053694 -0.490511
12.063360 -0.482065
12.073027 -0.473574
12.082693 -0.465038
12.092359 -0.456459
12.102025 -0.447838
12.111691 -0.439174
12.121357 -0.430470
12.131023 -0.421725
12.140690 -0.412941
12.150355 -0.404118
12.160022 -0.395258
12.169688 -0.386361
12.179355 -0.377427
12.189020 -0.368458
12.198687 -0.359455
12.208353 -0.350419
12.218019 -0.341349
12.227685 -0.332248
12.237351 -0.323115
12.247017 -0.313953
12.256683 -0.304761
12.266350 -0.295540
12.276016 -0.286292
12.285682 -0.277017
12.295348 -0.267717
12.305015 -0.258391
12.314680 -0.249041
12.324347 -0.239668
12.334013 -0.230273
12.343678 -0.220856
12.353345 -0.211418
12.363011 -0.201961
12.372677 -0.192484
12.382343 -0.182990
12.392010 -0.173479
12.401676 -0.163951
12.411342 -0.154408
12.421008 -0.144851
12.430675 -0.135280
12.440340 -0.125697
12.450006 -0.116102
12.459673 -0.106496
12.469338 -0.096880
12.479005 -0.087254
12.488671 -0.077621
12.498338 -0.067981
12.508003 -0.058334
12.517670 -0.048682
12.527336 -0.039025
12.537002 -0.029364
12.546668 -0.019701
12.556334 -0.010036
